epoch,sample_point,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct,cuda_mem_util_pct,gpu_temp_c,gpu_power_w,gpu_clock_sm_mhz,gpu_clock_mem_mhz,gpu_fan_pct,gpu_throttled,cpu_pct,ram_used_gb,disk_read_mb_s,disk_write_mb_s,nvsmi_vram_used_gb,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,nvsmi_vram_used_gb_min,nvsmi_vram_used_gb_avg,nvsmi_vram_used_gb_max,nvsmi_vram_total_gb,data_wait_s,compute_s
216,summary,0.314038,0.991288,0.303252,0.994511,0.00000000,0.9,,,,,,,,,,,,,,12,39.0,66,1,10.0,19,48,51.0,54,111.1,111.3,111.5,2760.0,10801.0,30.0,0,9.7,32.65,55.6,27.69,27.7,27.7,63.16,0.0,0.06,0.11,0.0,0.11,0.22,0.753,0.879,1.863,1.86,1.863,15.992,0.2,0.56
217,1,,,,,,,13,2,49,108.6,2760,10801,30,0,59.8,27.76,0.0,54.09,1.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,2,,,,,,,61,20,54,110.2,2760,10801,30,0,21.7,27.8,0.0,0.01,1.945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,summary,0.322373,0.986931,0.305288,0.994511,0.00000000,0.9,,,,,,,,,,,,,,13,37.0,61,2,11.0,20,49,51.5,54,108.6,109.4,110.2,2760.0,10801.0,30.0,0,21.7,40.75,59.8,27.76,27.78,27.8,63.16,0.0,0.0,0.0,0.01,27.05,54.09,0.753,0.879,1.944,1.94,1.945,15.992,0.22,0.59
218,1,,,,,,,14,4,50,110.6,2760,10801,30,0,62.7,27.79,0.0,0.2,1.945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,2,,,,,,,53,19,52,113.0,2760,10801,30,0,10.0,27.75,0.0,16.01,1.954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,summary,0.320030,0.988383,0.306121,0.994511,0.00000000,0.8,,,,,,,,,,,,,,14,33.5,53,4,11.5,19,50,51.0,52,110.6,111.8,113.0,2760.0,10801.0,30.0,0,10.0,36.35,62.7,27.75,27.77,27.79,63.16,0.0,0.0,0.0,0.2,8.11,16.01,0.753,0.879,1.945,1.95,1.954,15.992,0.2,0.56
219,1,,,,,,,18,4,50,109.3,2760,10801,30,0,47.9,27.75,0.0,0.21,1.954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,2,,,,,,,52,19,53,114.4,2745,10801,30,0,11.1,27.73,0.0,13.81,1.954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,summary,0.320062,0.988061,0.304637,0.994511,0.00000000,0.9,,,,,,,,,,,,,,18,35.0,52,4,11.5,19,50,51.5,53,109.3,111.85,114.4,2752.5,10801.0,30.0,0,11.1,29.5,47.9,27.73,27.74,27.75,63.16,0.0,0.0,0.0,0.21,7.01,13.81,0.753,0.879,1.954,1.95,1.954,15.992,0.25,0.6
220,1,,,,,,,51,17,53,110.8,2745,10801,30,0,53.2,27.74,0.0,0.0,1.954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,2,,,,,,,20,8,52,110.8,2760,10801,30,0,9.4,27.72,0.0,0.25,1.954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,summary,0.319651,0.988706,0.308387,0.993596,0.00000000,0.8,,,,,,,,,,,,,,20,35.5,51,8,12.5,17,52,52.5,53,110.8,110.8,110.8,2752.5,10801.0,30.0,0,9.4,31.3,53.2,27.72,27.73,27.74,63.16,0.0,0.0,0.0,0.0,0.12,0.25,0.752,0.879,1.954,1.95,1.954,15.992,0.18,0.56
221,1,,,,,,,53,17,53,114.4,2760,10801,30,0,50.6,27.72,0.0,2.87,1.954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,2,,,,,,,20,8,51,110.9,2760,10801,30,0,14.3,27.72,0.0,0.19,1.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,summary,0.326546,0.986447,0.304932,0.994511,0.00000000,0.9,,,,,,,,,,,,,,20,36.5,53,8,12.5,17,51,52.0,53,110.9,112.65,114.4,2760.0,10801.0,30.0,0,14.3,32.45,50.6,27.72,27.72,27.72,63.16,0.0,0.0,0.0,0.19,1.53,2.87,0.752,0.879,1.953,1.95,1.954,15.992,0.2,0.56
222,1,,,,,,,56,19,55,114.6,2760,10801,30,0,48.3,27.72,0.0,0.0,1.952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,2,,,,,,,20,8,51,109.8,2760,10801,30,0,10.9,27.7,0.0,14.51,1.951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,summary,0.315328,0.991288,0.305962,0.994511,0.00000000,0.8,,,,,,,,,,,,,,20,38.0,56,8,13.5,19,51,53.0,55,109.8,112.2,114.6,2760.0,10801.0,30.0,0,10.9,29.6,48.3,27.7,27.71,27.72,63.16,0.0,0.0,0.0,0.0,7.25,14.51,0.752,0.879,1.951,1.95,1.952,15.992,0.19,0.55
223,1,,,,,,,58,21,52,114.7,2760,10801,30,0,50.5,27.71,0.0,1.27,1.951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,2,,,,,,,20,8,54,110.3,2760,10801,30,0,8.6,27.69,0.03,14.56,1.951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,summary,0.316327,0.989674,0.305764,0.994511,0.00000000,0.8,,,,,,,,,,,,,,20,39.0,58,8,14.5,21,52,53.0,54,110.3,112.5,114.7,2760.0,10801.0,30.0,0,8.6,29.55,50.5,27.69,27.7,27.71,63.16,0.0,0.01,0.03,1.27,7.92,14.56,0.752,0.879,1.951,1.95,1.951,15.992,0.18,0.56
224,1,,,,,,,57,20,53,117.2,2760,10801,30,0,53.7,27.7,0.0,0.0,1.946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,2,,,,,,,20,8,53,111.7,2760,10801,30,0,8.5,27.7,0.0,0.12,1.946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,summary,0.322717,0.989190,0.305553,0.993596,0.00000000,0.9,,,,,,,,,,,,,,20,38.5,57,8,14.0,20,53,53.0,53,111.7,114.45,117.2,2760.0,10801.0,30.0,0,8.5,31.1,53.7,27.7,27.7,27.7,63.16,0.0,0.0,0.0,0.0,0.06,0.12,0.752,0.879,1.946,1.95,1.946,15.992,0.2,0.57
225,1,,,,,,,50,16,53,116.4,2760,10801,30,0,50.4,27.69,0.0,43.2,1.946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,2,,,,,,,55,17,54,112.2,2760,10801,30,0,12.3,27.68,0.0,0.0,1.951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,summary,0.315028,0.991772,0.305142,0.994511,0.00000000,0.9,,,,,,,,,,,,,,50,52.5,55,16,16.5,17,53,53.5,54,112.2,114.3,116.4,2760.0,10801.0,30.0,0,12.3,31.35,50.4,27.68,27.69,27.69,63.16,0.0,0.0,0.0,0.0,21.6,43.2,0.752,0.879,1.946,1.95,1.951,15.992,0.21,0.6
226,1,,,,,,,55,17,54,112.2,2760,10801,30,0,48.0,27.7,0.0,0.15,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,2,,,,,,,58,21,53,114.7,2760,10801,30,0,7.7,27.69,0.0,14.67,1.943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,summary,0.318982,0.989190,0.306493,0.993596,0.00000000,0.8,,,,,,,,,,,,,,55,56.5,58,17,19.0,21,53,53.5,54,112.2,113.45,114.7,2760.0,10801.0,30.0,0,7.7,27.85,48.0,27.69,27.7,27.7,63.16,0.0,0.0,0.0,0.15,7.41,14.67,0.748,0.879,1.943,1.95,1.95,15.992,0.2,0.55
227,1,,,,,,,58,21,53,114.7,2760,10801,30,0,52.9,27.71,8.49,0.21,1.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,2,,,,,,,54,18,55,114.5,2760,10801,30,0,12.6,27.7,0.55,14.42,1.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,summary,0.315818,0.989674,0.304006,0.994511,0.00000000,0.9,,,,,,,,,,,,,,54,56.0,58,18,19.5,21,53,54.0,55,114.5,114.6,114.7,2760.0,10801.0,30.0,0,12.6,32.75,52.9,27.7,27.7,27.71,63.16,0.55,4.52,8.49,0.21,7.32,14.42,0.748,0.879,1.931,1.93,1.932,15.992,0.2,0.56
228,1,,,,,,,0,1,51,107.1,2760,10801,30,0,49.1,27.71,0.0,0.0,1.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,2,,,,,,,54,19,55,113.5,2745,10801,30,0,15.3,27.72,0.57,0.31,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,summary,0.322081,0.988061,0.304080,0.994511,0.00000000,0.9,,,,,,,,,,,,,,0,27.0,54,1,10.0,19,51,53.0,55,107.1,110.3,113.5,2752.5,10801.0,30.0,0,15.3,32.2,49.1,27.71,27.71,27.72,63.16,0.0,0.28,0.57,0.0,0.15,0.31,0.748,0.879,1.93,1.93,1.931,15.992,0.2,0.56
229,1,,,,,,,0,1,48,107.5,2760,10801,30,0,49.6,27.7,0.0,41.43,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,2,,,,,,,60,21,54,114.8,2760,10801,30,0,9.6,27.7,0.0,0.0,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,summary,0.312869,0.992094,0.305913,0.993596,0.00000000,0.8,,,,,,,,,,,,,,0,30.0,60,1,11.0,21,48,51.0,54,107.5,111.15,114.8,2760.0,10801.0,30.0,0,9.6,29.6,49.6,27.7,27.7,27.7,63.16,0.0,0.0,0.0,0.0,20.71,41.43,0.748,0.879,1.93,1.93,1.93,15.992,0.2,0.54
230,1,,,,,,,1,1,48,107.5,2760,10801,30,0,48.9,27.69,0.0,0.0,1.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,2,,,,,,,53,18,55,114.9,2760,10801,30,0,9.9,27.68,0.0,14.44,1.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,summary,0.312700,0.992094,0.304174,0.994511,0.00000000,0.8,,,,,,,,,,,,,,1,27.0,53,1,9.5,18,48,51.5,55,107.5,111.2,114.9,2760.0,10801.0,30.0,0,9.9,29.4,48.9,27.68,27.69,27.69,63.16,0.0,0.0,0.0,0.0,7.22,14.44,0.748,0.879,1.929,1.93,1.929,15.992,0.2,0.55
231,1,,,,,,,1,1,48,107.6,2760,10801,30,0,52.4,27.67,0.0,1.1,1.923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,2,,,,,,,55,18,55,113.1,2745,10801,30,0,9.9,27.66,0.0,15.58,1.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,summary,0.317118,0.989190,0.303275,0.994511,0.00000000,0.9,,,,,,,,,,,,,,1,28.0,55,1,9.5,18,48,51.5,55,107.6,110.35,113.1,2752.5,10801.0,30.0,0,9.9,31.15,52.4,27.66,27.66,27.67,63.16,0.0,0.0,0.0,1.1,8.34,15.58,0.748,0.879,1.921,1.92,1.923,15.992,0.21,0.56
232,1,,,,,,,4,1,48,107.9,2760,10801,30,0,47.6,27.67,0.0,0.0,1.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,2,,,,,,,59,21,53,111.6,2760,10801,30,0,8.3,27.67,0.02,0.31,1.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,summary,0.316874,0.989190,0.305388,0.994511,0.00000000,0.9,,,,,,,,,,,,,,4,31.5,59,1,11.0,21,48,50.5,53,107.9,109.75,111.6,2760.0,10801.0,30.0,0,8.3,27.95,47.6,27.67,27.67,27.67,63.16,0.0,0.01,0.02,0.0,0.15,0.31,0.753,0.879,1.921,1.92,1.921,15.992,0.24,0.59
233,1,,,,,,,5,2,49,112.0,2760,10801,30,0,51.9,27.66,0.0,0.0,1.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,2,,,,,,,56,19,55,114.5,2760,10801,30,0,8.7,27.66,0.0,0.0,1.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,summary,0.321503,0.987899,0.305297,0.994511,0.00000000,0.8,,,,,,,,,,,,,,5,30.5,56,2,10.5,19,49,52.0,55,112.0,113.25,114.5,2760.0,10801.0,30.0,0,8.7,30.3,51.9,27.66,27.66,27.66,63.16,0.0,0.0,0.0,0.0,0.0,0.0,0.753,0.879,1.921,1.92,1.921,15.992,0.21,0.55
234,1,,,,,,,4,2,49,108.5,2760,10801,30,0,50.0,27.66,0.0,0.0,1.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,2,,,,,,,52,16,55,115.8,2745,10801,30,0,12.7,27.65,0.0,13.91,1.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,summary,0.322627,0.987254,0.304133,0.994511,0.00000000,0.9,,,,,,,,,,,,,,4,28.0,52,2,9.0,16,49,52.0,55,108.5,112.15,115.8,2752.5,10801.0,30.0,0,12.7,31.35,50.0,27.65,27.66,27.66,63.16,0.0,0.0,0.0,0.0,6.96,13.91,0.753,0.879,1.922,1.92,1.922,15.992,0.2,0.57
235,1,,,,,,,6,2,49,108.2,2760,10801,30,0,50.0,27.67,0.0,0.0,1.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,2,,,,,,,59,21,53,114.2,2760,10801,30,0,9.1,27.65,0.0,14.56,1.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,summary,0.323624,0.987093,0.306404,0.991766,0.00000000,0.8,,,,,,,,,,,,,,6,32.5,59,2,11.5,21,49,51.0,53,108.2,111.2,114.2,2760.0,10801.0,30.0,0,9.1,29.55,50.0,27.65,27.66,27.67,63.16,0.0,0.0,0.0,0.0,7.28,14.56,0.753,0.879,1.922,1.92,1.922,15.992,0.2,0.55
236,1,,,,,,,11,3,49,112.1,2760,10801,30,0,51.0,27.67,0.0,0.0,1.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,2,,,,,,,58,21,54,116.2,2745,10801,30,0,15.9,27.69,0.0,0.05,1.943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,summary,0.320100,0.989029,0.307038,0.992681,0.00000000,0.9,,,,,,,,,,,,,,11,34.5,58,3,12.0,21,49,51.5,54,112.1,114.15,116.2,2752.5,10801.0,30.0,0,15.9,33.45,51.0,27.67,27.68,27.69,63.16,0.0,0.0,0.0,0.0,0.03,0.05,0.753,0.879,1.922,1.93,1.943,15.992,0.2,0.56
